"","complnum","date","code1","offense_desc1","code2","offense_desc2","crimesuccess","crimelevel","jurisdic","loc_desc","premise_type","park","Latitude","Longitude","Lat_Lon","compl_year","compl_month","compl_day"
"97",283821786,"12/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.794943941,-73.940753212,"(40.794943941, -73.940753212)","2016","12","12"
"98",717915049,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.811862362,-73.935500005,"(40.811862362, -73.935500005)","2016","12","12"
"99",115555408,"12/12/2016",109,"GRAND LARCENY",416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","BAR/NIGHT CLUB",NA,40.772345052,-73.95578524,"(40.772345052, -73.95578524)","2016","12","12"
"100",189135694,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",114,"OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.790007322,-73.94889393,"(40.790007322, -73.94889393)","2016","12","12"
"101",776190642,"12/12/2016",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.750326623,-73.991112045,"(40.750326623, -73.991112045)","2016","12","12"
"102",817418022,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.795060716,-73.974817746,"(40.795060716, -73.974817746)","2016","12","12"
"103",826080205,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.813903374,-73.956718591,"(40.813903374, -73.956718591)","2016","12","12"
"104",312558280,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.793951664,-73.94926289,"(40.793951664, -73.94926289)","2016","12","12"
"105",890886618,"12/12/2016",343,"OTHER OFFENSES RELATED TO THEF",478,"THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","TAXI (LIVERY LICENSED)",NA,40.715264307,-74.016346027,"(40.715264307, -74.016346027)","2016","12","12"
"106",267402573,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.74416881,-73.980311598,"(40.74416881, -73.980311598)","2016","12","12"
"107",449812637,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.819509618,-73.953582535,"(40.819509618, -73.953582535)","2016","12","12"
"108",163778875,"12/12/2016",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","12"
"109",800556031,"12/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.721556352,-74.004933062,"(40.721556352, -74.004933062)","2016","12","12"
"110",806508363,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.710093847,-74.01060963,"(40.710093847, -74.01060963)","2016","12","12"
"111",687431177,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE-HOUSE",NA,40.810917631,-73.945041437,"(40.810917631, -73.945041437)","2016","12","12"
"112",255360202,"12/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.721589955,-73.977569259,"(40.721589955, -73.977569259)","2016","12","12"
"113",252426712,"12/12/2016",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.774981992,-73.953862696,"(40.774981992, -73.953862696)","2016","12","12"
"114",841686619,"12/12/2016",107,"BURGLARY",223,"BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.72082252,-73.984171388,"(40.72082252, -73.984171388)","2016","12","12"
"115",525074107,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.806085151,-73.941454899,"(40.806085151, -73.941454899)","2016","12","12"
"116",649410761,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.76187469,-73.966358084,"(40.76187469, -73.966358084)","2016","12","12"
"117",316026975,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","CANDY STORE",NA,40.709882704,-74.008084706,"(40.709882704, -74.008084706)","2016","12","12"
"118",929316173,"12/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","HOTEL/MOTEL",NA,40.754089855,-73.993941298,"(40.754089855, -73.993941298)","2016","12","12"
"119",133763147,"12/12/2016",236,"DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.762637009,-73.974212721,"(40.762637009, -73.974212721)","2016","12","12"
"120",900240719,"12/12/2016",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2016","12","12"
"121",623574036,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.760505799,-73.981844513,"(40.760505799, -73.981844513)","2016","12","12"
"122",126561109,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","VARIETY STORE",NA,40.804043833,-73.937667612,"(40.804043833, -73.937667612)","2016","12","12"
"123",473887112,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","SHOE",NA,40.721323154,-74.000257587,"(40.721323154, -74.000257587)","2016","12","12"
"124",811478227,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.715832817,-73.986293671,"(40.715832817, -73.986293671)","2016","12","12"
"125",879253989,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","SMALL MERCHANT",NA,40.811176374,-73.946616264,"(40.811176374, -73.946616264)","2016","12","12"
"126",348947198,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.846837263,-73.933731174,"(40.846837263, -73.933731174)","2016","12","12"
"127",271571754,"12/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",748,"CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.808981375,-73.94832667,"(40.808981375, -73.94832667)","2016","12","12"
"128",248931695,"12/12/2016",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.840781109,-73.936245382,"(40.840781109, -73.936245382)","2016","12","12"
"129",239963278,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","FOOD SUPERMARKET",NA,40.823056252,-73.942422738,"(40.823056252, -73.942422738)","2016","12","12"
"130",776090501,"12/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GROCERY/BODEGA",NA,40.779307484,-73.983265634,"(40.779307484, -73.983265634)","2016","12","12"
"131",595916571,"12/12/2016",105,"ROBBERY",383,"ROBBERY,DELIVERY PERSON","COMPLETED","FELONY","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.797142287,-73.945966574,"(40.797142287, -73.945966574)","2016","12","12"
"132",702959917,"12/12/2016",109,"GRAND LARCENY",443,"LARCENY,GRAND OF BICYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.720416678,-73.987248731,"(40.720416678, -73.987248731)","2016","12","12"
"133",107416323,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.751449824,-73.976050545,"(40.751449824, -73.976050545)","2016","12","12"
"134",634602517,"12/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","FAST FOOD",NA,40.71918772,-74.001581528,"(40.71918772, -74.001581528)","2016","12","12"
"135",870593706,"12/12/2016",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.804428073,-73.95537021,"(40.804428073, -73.95537021)","2016","12","12"
"136",208243161,"12/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.821236836,-73.943092722,"(40.821236836, -73.943092722)","2016","12","12"
"137",320859164,"12/12/2016",109,"GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","ATTEMPTED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.758545226,-73.977203072,"(40.758545226, -73.977203072)","2016","12","12"
"138",751744681,"12/12/2016",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.769412703,-73.98326812,"(40.769412703, -73.98326812)","2016","12","12"
"139",154970778,"12/12/2016",109,"GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.778805016,-73.982059779,"(40.778805016, -73.982059779)","2016","12","12"
"140",645009859,"12/12/2016",232,"POSSESSION OF STOLEN PROPERTY",490,"STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.821646493,-73.939078277,"(40.821646493, -73.939078277)","2016","12","12"
"141",453149748,"12/12/2016",109,"GRAND LARCENY",421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","FACTORY/WAREHOUSE",NA,40.869108048,-73.917163878,"(40.869108048, -73.917163878)","2016","12","12"
"142",682723584,"12/12/2016",109,"GRAND LARCENY",410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","FOOD SUPERMARKET",NA,40.745081639,-73.994938171,"(40.745081639, -73.994938171)","2016","12","12"
"143",200427072,"12/12/2016",341,"PETIT LARCENY",343,"LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.732699154,-73.98469176,"(40.732699154, -73.98469176)","2016","12","12"
"144",103141091,"12/12/2016",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GYM/FITNESS FACILITY",NA,40.834420512,-73.944750994,"(40.834420512, -73.944750994)","2016","12","12"
"145",435096560,"12/12/2016",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.725332748,-73.972672183,"(40.725332748, -73.972672183)","2016","12","12"
"146",427279980,"12/12/2016",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","OPPOSITE OF","RESIDENCE - PUBLIC HOUSING","MARCUS GARVEY PARK",40.805412948,-73.941961193,"(40.805412948, -73.941961193)","2016","12","12"
"147",753490592,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.741041426,-74.003418863,"(40.741041426, -74.003418863)","2016","12","12"
"148",194602563,"12/12/2016",343,"OTHER OFFENSES RELATED TO THEF",478,"THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.714391452,-74.016490102,"(40.714391452, -74.016490102)","2016","12","12"
"149",225371620,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.710093847,-74.01060963,"(40.710093847, -74.01060963)","2016","12","12"
"150",221587866,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.75127532,-73.982500299,"(40.75127532, -73.982500299)","2016","12","12"
"151",820759754,"12/12/2016",109,"GRAND LARCENY",443,"LARCENY,GRAND OF BICYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.719219754,-73.985492111,"(40.719219754, -73.985492111)","2016","12","12"
"152",437988270,"12/12/2016",352,"CRIMINAL TRESPASS",205,"TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.711952093,-73.989854676,"(40.711952093, -73.989854676)","2016","12","12"
"153",342768926,"12/12/2016",126,"MISCELLANEOUS PENAL LAW",199,"AGGRAVATED CRIMINAL CONTEMPT","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.815935426,-73.935315421,"(40.815935426, -73.935315421)","2016","12","12"
"154",653341635,"12/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.740308565,-74.0038266,"(40.740308565, -74.0038266)","2016","12","12"
"155",823860808,"12/12/2016",109,"GRAND LARCENY",410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.723636973,-73.998298598,"(40.723636973, -73.998298598)","2016","12","12"
"156",577524301,"12/12/2016",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.711879553,-73.980667414,"(40.711879553, -73.980667414)","2016","12","12"
"157",912029414,"12/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.70650389,-74.008228568,"(40.70650389, -74.008228568)","2016","12","12"
"158",534395604,"12/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GYM/FITNESS FACILITY",NA,40.709588905,-74.009527458,"(40.709588905, -74.009527458)","2016","12","12"
"159",359695292,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.711842747,-73.999128529,"(40.711842747, -73.999128529)","2016","12","12"
"160",702625563,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.838165702,-73.942019356,"(40.838165702, -73.942019356)","2016","12","12"
"161",385760896,"12/12/2016",105,"ROBBERY",397,"ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.800654436,-73.956315447,"(40.800654436, -73.956315447)","2016","12","12"
"162",872453902,"12/12/2016",341,"PETIT LARCENY",307,"LARCENY,PETIT BY DISHONEST EMP","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.794515091,-73.966323533,"(40.794515091, -73.966323533)","2016","12","12"
"163",448297906,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","PUBLIC BUILDING",NA,40.794478772,-73.943613991,"(40.794478772, -73.943613991)","2016","12","12"
"164",187147135,"12/12/2016",359,"OFFENSES AGAINST PUBLIC ADMINI",748,"CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.823010048,-73.949237122,"(40.823010048, -73.949237122)","2016","12","12"
"165",779407332,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.711952093,-73.989854676,"(40.711952093, -73.989854676)","2016","12","12"
"166",166065539,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"STREET",NA,40.767688839,-73.982153026,"(40.767688839, -73.982153026)","2016","12","12"
"167",975700685,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.823010048,-73.949237122,"(40.823010048, -73.949237122)","2016","12","12"
"168",398558931,"12/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","HOSPITAL",NA,40.71028914,-74.004113437,"(40.71028914, -74.004113437)","2016","12","12"
"169",576483692,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"STREET",NA,40.751455049,-74.001430707,"(40.751455049, -74.001430707)","2016","12","12"
"170",830471059,"12/12/2016",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"STREET",NA,40.736040516,-73.997807538,"(40.736040516, -73.997807538)","2016","12","12"
"171",576091943,"12/12/2016",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.754325314,-73.986866865,"(40.754325314, -73.986866865)","2016","12","12"
"172",686814919,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.786061036,-73.976207819,"(40.786061036, -73.976207819)","2016","12","12"
"173",255826076,"12/12/2016",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.748509937,-74.001145527,"(40.748509937, -74.001145527)","2016","12","12"
"174",338924685,"12/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.736358903,-73.997576589,"(40.736358903, -73.997576589)","2016","12","12"
"175",281350514,"12/12/2016",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.733279314,-73.999813819,"(40.733279314, -73.999813819)","2016","12","12"
"176",796335380,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","FOOD SUPERMARKET",NA,40.814787465,-73.957501965,"(40.814787465, -73.957501965)","2016","12","12"
"177",764644537,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.75619167,-73.986256492,"(40.75619167, -73.986256492)","2016","12","12"
"178",243291841,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.75619167,-73.986256492,"(40.75619167, -73.986256492)","2016","12","12"
"179",226224456,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.828141885,-73.941771539,"(40.828141885, -73.941771539)","2016","12","12"
"180",916932201,"12/12/2016",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.828141885,-73.941771539,"(40.828141885, -73.941771539)","2016","12","12"
"181",933628276,"12/12/2016",340,"FRAUDS",707,"IMPERSONATION 2, PUBLIC SERVAN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.828672713,-73.943989719,"(40.828672713, -73.943989719)","2016","12","12"
"182",765902814,"12/12/2016",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.806772635,-73.950058647,"(40.806772635, -73.950058647)","2016","12","12"
"183",658166940,"12/12/2016",109,"GRAND LARCENY",403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","ATTEMPTED","FELONY","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.773003603,-73.955304618,"(40.773003603, -73.955304618)","2016","12","12"
"184",336405435,"12/12/2016",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.722862816,-73.974192033,"(40.722862816, -73.974192033)","2016","12","12"
"185",241974925,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.778412523,-73.98208877,"(40.778412523, -73.98208877)","2016","12","12"
"186",806887721,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.710093847,-74.01060963,"(40.710093847, -74.01060963)","2016","12","12"
"187",551618976,"12/12/2016",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","ATTEMPTED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.763555304,-73.969339008,"(40.763555304, -73.969339008)","2016","12","12"
"188",340501441,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","SMALL MERCHANT",NA,40.744326941,-73.999200284,"(40.744326941, -73.999200284)","2016","12","12"
"189",223016734,"12/12/2016",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","ATTEMPTED","FELONY","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.725204241,-73.999723645,"(40.725204241, -73.999723645)","2016","12","12"
"190",618513832,"12/12/2016",109,"GRAND LARCENY",443,"LARCENY,GRAND OF BICYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.759251591,-73.9827581,"(40.759251591, -73.9827581)","2016","12","12"
"191",225107903,"12/12/2016",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.795581553,-73.932297815,"(40.795581553, -73.932297815)","2016","12","12"
